id,type,title,director,cast,country,date_added,release_year,rating,duration_type,duration_int,score
as5366,movie,where love lives,brilliams,"honey dijon, kathy sledge, sam divine, simon dunmore, melvo baptiste, jellybean benítez, melon bomb, derrick carter, horse meat disco, mike dunn, eats everything, fiorious, late nite tuff guy, dave lee, purple disco machine, audrey martells, david morales, john morales, nightmares on wax, dimitri from paris, dj paulette, billy porter, dan shake, the shapeshifters, nicky siano, kiddy smile, luke solomon, mousse t., todd terry, barbara tucker",SinDato,,2021,18+,min,54,3.5962301587301586
as5367,tv show,the legend of xiao chuo,SinDato,"tiffany tang, shawn dou, charmaine sheh, jing chao, kevin tan, liu yi jun, amber lu, jeffery ji",SinDato,,2020,13+,season,1,3.5535331905781584
as5368,movie,t-rex ranch - epic dinosaur quests,aaron michael,SinDato,SinDato,,2021,all,min,37,3.5461065573770494
as5369,tv show,steve and maggie - giggles galore,SinDato,"steve, maggie",SinDato,,2021,all,season,1,3.4957894736842103
as5370,movie,romang,lee chang-geun,"lee soon-jae, jung young-sook, jo han-chul",SinDato,,2019,13+,min,112,3.506521739130435
as5371,movie,nobody,shawn linden,"costas mandylor, darren wall, ed o'ross, dawn johnson",SinDato,,2007,16+,min,89,3.462962962962963
as5372,movie,morti's law,marcel wohlfahrt,"michael marwitz, patrick loose, stefan müller-doriat, toni cyran, nicolas szent, carmen jahrstorfer",germany,,2018,13+,min,20,3.4121621621621623
as5373,movie,love lust and money,latavious flournoy,latavious flournoy,SinDato,,2021,18+,min,79,3.5137420718816066
as5374,movie,land without evil,juan carlos valdivia,"juan carlos valdivia, elio ortíz, felipe román",SinDato,,2013,16+,min,104,3.4871541501976284
as5375,movie,gang,jo bareun,"cha ji-hyuk, jo sun-ki, ock yun-jung",SinDato,,2020,16+,min,94,3.54989816700611
as5376,movie,free byrd,tony vidal,"raymond j. barry, randy nazarian, shondrella avery, bob turton, bettina devin, jeanne young, toktam aboozary, teruko nakajima",SinDato,,2021,G,min,89,3.5875527426160336
as5377,tv show,dom,SinDato,"gabriel leone, flávio tolezani, filipe bragança, laila garin, wilson rabelo, fábio lago, mariana cerrone, raquel villar, isabella santoni, ramon francisco, digão ribeiro",SinDato,,2021,nr,season,1,3.490605427974948
as5378,movie,dmec and other,SinDato,SinDato,SinDato,,2021,nc-17,min,10,3.5914893617021275
as5379,movie,cbi vs lovers,n hari prasad reddy,"divya, vamsi, satya prakash",SinDato,,2020,18+,min,99,3.6128691983122363
as5380,tv show,canticos,SinDato,SinDato,SinDato,2021-05-24,2020,all,season,3,3.533132530120482
as5381,tv show,beyblade: metal masters,SinDato,"jason deline, carter hayden, rob tinkler, andrew jackson",SinDato,,2011,tv-y7,season,1,3.607066381156317
as5382,tv show,baywatch hawaii,SinDato,"jason momoa, stacy kamano, michael bergin, brande roderick, charlie brumbly, krista allen, jason brooks",SinDato,,2001,tv-pg,season,2,3.6191536748329622
as5383,movie,wonder man,h. bruce humberstone,"danny kaye, virginia mayo, vera-ellen",SinDato,,1945,13+,min,98,3.580208333333333
as5384,movie,wedding swingers,mark a. altman,"michael nathanson, viva bianca, steve agee, j.c. mackenzie, adam huss, johnathan fernandez, diana gettinger",SinDato,,2019,16+,min,91,3.4857433808553973
as5385,movie,we have fun singing and dancing - looloo kids,mora tv,looloo kids,SinDato,,2021,all,min,42,3.52880658436214
as5386,movie,trishna,anil ganguly,"shashi kapoor, sanjeev kumar, rakhee gulzar, bindu, sujit kumar, dinesh hingoo, preeti ganguli, raju shrestha",SinDato,,1978,13+,min,125,3.4488272921108742
as5387,movie,the alliance,robert l butler jr,"michael e bell, robert l butler jr, paris ray, jefferey e lewis, christopher denson",SinDato,,2020,18+,min,115,3.5273833671399593
as5388,movie,street of no return,samuel fuller,"keith carradine, valentina vargas, bill duke, andréa ferréol, bernard fresson, marc de jonge, rebecca potok, jacques martial",SinDato,,1989,16+,min,92,3.4771428571428573
as5389,movie,soul assassin,laurence malkin,"skeet ulrich, kristy swanson, derek de lint",SinDato,,2002,r,min,97,3.441544885177453
as5390,movie,sing and learn with johny - looloo kids,mora tv,looloo kids,SinDato,,2021,all,min,42,3.548596112311015
as5391,movie,sidekick,blake van de graaf,"david ingram, perry mucci, daniel baldwin, mackenzie lush",SinDato,,2005,16+,min,91,3.525219298245614
as5392,movie,road head,david del rio,"elizabeth grullon, damien joseph quinn, paul t. taylor, clayton farris, ryan sutton stevens, sierra santana, clay acker",SinDato,,2021,18+,min,83,3.57319587628866
as5393,movie,playtime fun for kids - looloo kids,mora tv,looloo kids,SinDato,,2021,all,min,41,3.4989583333333334
as5394,movie,no exit,the existentialist,"john brynes, marie weigle",SinDato,,2021,18+,min,59,3.4692307692307693
as5395,movie,love contractually,liu guonan,"joseph chang, sammi cheng, joyce feng, terence yen",SinDato,,2017,13+,min,97,3.4864559819413095
as5396,movie,la mansión de los horrores,william castle,"vincent price, carol ohmart, richard long",SinDato,,1959,13+,min,75,3.538543897216274
as5397,movie,kruty 1918,aleksey shaparev,"alina kovalenko, nataliya vasko",SinDato,,2019,16+,min,110,3.5554347826086956
as5398,movie,hum aapke dil mein rehte hain,satish kaushik,"anil kapoor, kajol, anupam kher, shakti kapoor, johnny lever, rakesh bedi, satish kaushik, mink singh, parmeet sethi, smita jaykar, sudha chandran, gracy singh, sadhu meher, raju shrestha, adi irani, dinesh hingoo",SinDato,,1999,13+,min,166,3.4891540130151846
as5399,movie,hot money,susan kucera,"general wesley clark, jeff bridges, katharina pistor, wes clark jr, rebecca elliot, servaas storm, michael webber",SinDato,,2021,7+,min,118,3.5426439232409384
as5400,movie,fack ju goehte 3,bora dagtekin,"elyas m'barek, sandra hüller",SinDato,,2017,16+,min,115,3.5009784735812133
as5401,movie,engada iruthinga ivvalavu naala,kevin,"akhil, shara nair, yogi babu, rajendran",SinDato,,2021,13+,min,113,3.5447154471544717
as5402,movie,dons of disco,jonathan sutak,"tom hooker, stefano zandri",SinDato,,2021,18+,min,82,3.656122448979592
as5403,movie,cries from the heart,michael switzer,"patty duke, melissa gilbert, bradley pierce, markus flanagan, lisa banes, terrie snell",SinDato,,1994,16+,min,90,3.4823874755381605
as5404,movie,camino a bali,hal walker,"bing crosby, bob hope, dorothy lamour",SinDato,,1973,7+,min,91,3.4444444444444446
as5405,tv show,wife on the drive,SinDato,"denis kosiakov, valery sheveliov",SinDato,,2016,16+,season,1,3.5938215102974826
as5406,movie,we all think we're special,kirby voss,"jared bankens, william mcgovern, sophie marie white, sherri marina, felicia stallard, john swider, eli barron, caleb caldcleugh, gavin foley",SinDato,,2021,18+,min,91,3.466594827586207
as5407,tv show,underbelly: chopper,SinDato,"aaron jeffery, todd lasance, vince colosimo, ella scott lynch, jane allsop",SinDato,,2018,18+,season,1,3.5757575757575757
as5408,movie,travis turner,mike klassen,"nick szeman, chad hamilton-andrews, jenny fischer, angela kaiser, blake canning, valentyn korotkevych, mark bacolcol, brendan o'reilly",SinDato,,2021,18+,min,71,3.507920792079208
as5409,movie,the beach is my office,hugo moura,"alan castro, aline deyques, aline franco, amanda marques, ana paula resende, anna beatriz marques, caio angi, caio campos, camilla luna, diego maiques, guilia ferreira, helena moraes, isabela souzza, isabela trannin, isabella delalamo, jackson cavalcante, jéssica esteves, jp petriccone, júlia antunes, juliana moraes, julie telles, kamila bercowith, keila vieira, león bustamante, lohana marinho, lohraine puente, lorrana flores, lourena queiroz, maria fernandes, marina ghermer, marina laubmeyer, matheus borges, mônica bron, myliara andrade, nanda bongiorno",SinDato,,2021,16+,min,44,3.4673684210526314
as5410,movie,swapnarajyam (the dreamland),ranji vijayan,"ranji vijayan, kuriakose oonittan, jagadish, maala parvathy, sunil sukhada, mammukoya, kalabhavan narayanankutty, vasudev patrottam",SinDato,,2019,13+,min,119,3.459490740740741
as5411,movie,summer house,jean-claude lord,"lindsay price, david haydn-jones, sadie leblanc, niall matter",SinDato,,2008,13+,min,89,3.610042735042735
as5412,movie,shadow valley,isaac joel,david samson,SinDato,,2021,16+,min,33,3.521604938271605
as5413,movie,savage island,jeffery scott lando,"kristina copeland, zoran vukelic, steven man, brendan beiser, beverley breuer",SinDato,,2004,r,min,84,3.591698841698842
as5414,tv show,queen and i,SinDato,"ji hyun-woo, yoo in-na",SinDato,,2012,13+,season,1,3.4400452488687785
as5415,movie,pinkfong! summer vacation,pinkfong,SinDato,SinDato,,2021,g,min,29,3.489311163895487
as5416,movie,paai - the mat,sreelaja mukundakumaran,"sreelaja mukundakumaran, pat garret, jack silver, seema g nair",SinDato,,2021,13+,min,117,3.4760914760914763
as5417,movie,noah's ark,"steve majaury, rick morrison",SinDato,SinDato,,2021,all,min,28,3.544791666666667
as5418,movie,nice package,dan macarthur,"dwayne cameron, leon cain, isabella tannock, ashley lyons, ben weirheim, renaud jadin",SinDato,,2016,16+,min,98,3.5829646017699117
as5419,movie,monarch,john walsh,"t.p. mckenna, jean marsh, peter miles, james coombes, peter sowerbutts, mark montgomerie",SinDato,,2000,16+,min,87,3.5450819672131146
as5420,movie,meet the girl - award winning short comedy movie 2021,dennis ricks,"george duryea, chris blevins, marina shtoda, mihael kazakov, dennis ricks, alex karpuhin, joanna hobbie, erin caesar, devan watring, madhulika krishnan, nikki rachel, natalie kalamdaryan, tetiana kazak, jack fanburg, arash anehsasian, sterling temple howard, kiana clemente, julie volkamer",SinDato,,2021,18+,min,23,3.548582995951417
as5421,movie,"lock him up, tie me down",jeffrey lau,"he jiong, vivian hsu, wang xuebing",SinDato,,2014,13+,min,96,3.610403397027601
as5422,tv show,inside hitler's killing machine,SinDato,SinDato,SinDato,,2016,13+,season,1,3.489130434782609
as5423,movie,gopi,dipendra lama,"bipin karki, barsa rauta, surakshya panta, bhola raj sapkota",SinDato,,2019,13+,min,122,3.4926931106471817
as5424,tv show,"gattu, chinkli aur adventures",SinDato,SinDato,SinDato,,2021,all,season,1,3.5020661157024793
as5425,movie,for my daughter's honor,alan metzger,"gary cole, nicholle tom, mac davis, mary kay place, alyson hannigan, sara rue, sean murray",SinDato,,1996,13+,min,88,3.528397565922921
as5426,movie,el gran mclintock,andrew v. mclaglen,"john wayne, maureen o'hara, patrick wayne",SinDato,,1963,13+,min,127,3.5
as5427,movie,ek mini katha,karthik rapolu,"santosh shoban, kavya thapar, shraddha das, brahmaji, sudharshan, sapthagiri, posani krishna murali",india,,2021,18+,min,134,3.482421875
as5428,movie,dream girl,shivang shukla,"garima chouhan, vishal hansrajani",SinDato,,2021,13+,min,10,3.593320235756385
as5429,tv show,yu-gi-oh! vrains,SinDato,"jake paque, emily carmer, daniel j. edwards, barret leddy",SinDato,,2019,tv-y7,season,1,3.5828092243186584
as5430,movie,thottu vidum thooram,v.p. nageswaran,"monica chinnakotla, sagarika gowda, vivek raj",SinDato,,2020,13+,min,112,3.6048387096774195
as5431,movie,the tracker,rolf de heer,david gulpilil,australia,,2002,13+,min,94,3.5735887096774195
as5432,movie,the delivered,thomas clay,"charles dance, maxine peake, freddie fox, tanya reynolds",SinDato,,2021,18+,min,111,3.5395537525354968
as5433,movie,thavam,sakthi paramesh,"arun vijay, vandana guptai",SinDato,,2007,13+,min,129,3.5424311926605503
as5434,movie,sunstroke,nikita mikhalkov,"martinsh kalita, viktoriya solovyova, aleksandr ustyugov, anastasiya imamova, vitaliy kishchenko",SinDato,,2020,16+,min,159,3.5926640926640925
as5435,movie,sound of water,sharvan kumar rathore,"abraam pandey, jashpreet kaur",SinDato,,2021,18+,min,117,3.6143162393162394
as5436,movie,snitch'd,james cahill,"james cahill, eva longoria, oleg zatsepin, chad bendele, brenda tinoca",SinDato,,2003,r,min,86,3.4814004376367613
as5437,movie,slaying the dragon: reloaded,elaine h. kim,SinDato,SinDato,,2011,7+,min,30,3.486021505376344
as5438,movie,pururava,rajeswari udayagiri,"vamsee chaganti, rajeswari udayagiri",SinDato,,2021,7+,min,80,3.4436170212765957
as5439,movie,no strings,rebecca ugo,"racheal ihim, daniel lopez, cristina pop",SinDato,,2021,16+,min,81,3.621535181236674
as5440,tv show,"lol: qui rit, sort!",SinDato,"phlippe lacheau, julien arruti, tarek boudali, fadily camara, reem kherici, kyan khojandi, bérengère krief, hakim jemili, gérard jugnot, alexandra lamy, inès reg",SinDato,,2021,16+,season,1,3.6106639839034207
as5441,movie,kadhalukku mariyadhai,fazil,"vijay, shalini",SinDato,,1997,all,min,165,3.5377358490566038
as5442,movie,juanes: origen,kacho lópez mari,SinDato,SinDato,,2021,g,min,51,3.5626283367556466
as5443,movie,god's compass,stephan schultze,"karen abercrombie, joey ibanez, tc stallings, jazmin foster",SinDato,,2016,7+,min,104,3.5392156862745097
as5444,movie,dhoom:3,vijay krishna acharya,"abhishek bachchan, katrina kaif, jackie shroff, tabrett bethell, uday chopra, andrew bicknell, kim dejesus, aamir khan","india, united states",,2013,13+,min,171,3.5522388059701493
as5445,movie,dheena,ar murugadoss,"ajith, suresh gopi, laila",SinDato,,2001,all,min,160,3.52680412371134
as5446,movie,dark disciple,allan caggiano,"loren bishop, ti cassiani",SinDato,,2016,13+,min,80,3.5556745182012848
as5447,movie,"d.w. griffith's ""abraham lincoln"" - the walter huston 1930 classic",d.w. griffith,"walter huston, una merkel, otto hoffman, kay hammond, william l. thorne, lucille la verne",SinDato,,1930,13+,min,88,3.5707070707070705
as5448,movie,as long as we both shall live,ali askari,"yvonne cone, slate holmgren, danny lane, kallie flynn childress, dino nole, sashah askari, emily ramraz, jay schnitt, laura calhoun, munira grinnage, heather delia, marc brockett, paul buckley, joe caruso, andrew derminio, melissa almas peek, adam c. sherer, golan ramraz, nicole marie sykes, rocco zasa iii, josh helman, yael stone, jennifer allcott, paul sorvino",SinDato,,2021,18+,min,97,3.558315334773218
as5449,movie,white fire,jean-marie pallardy,"robert ginty, belinda mayne, fred williamson",SinDato,,1985,18+,min,102,3.61340206185567
as5450,movie,triassic hunt,gerald rascionato,"michael pare, linnea quigley, ramiro leal, kristie krueger",SinDato,,2021,16+,min,87,3.581081081081081
as5451,movie,the teacher,rambabu muddapu,"v r k rao, chinni krishna, v meena kumari, p v sindhu, swapna, latha, ravikishore, srinivas",SinDato,,2021,13+,min,63,3.606090373280943
as5452,movie,south sea adventures - a colorful dramatized travelogue featuring the pacific islands,"carl dudley, richard goldstone, frances d. lyon, walter thompson","orson welles, numerous islanders, don the beachcomber, diane beardmore, tommy zahn, marlene lizzio, kay johnson",SinDato,,1958,7+,min,116,3.533769063180828
as5453,movie,life with father - a restored color classic with william powell & elizabeth taylor,michael curtiz,"william powell, elizabeth taylor, irene dunne, edmund gwenn, jimmy lydon, zasu pitts",SinDato,,1947,13+,min,118,3.595528455284553
as5454,movie,kasak,k. bapaiah,"neelam kothari, rishi kapoor, kader khan, laxmikant berde",SinDato,,1991,13+,min,142,3.546777546777547
as5455,movie,joe & joe,david wall,"david wysocki, sean patrick brennan, tracy griffith",SinDato,,1996,13+,min,79,3.475941422594142
as5456,movie,haikara-san: here comes miss modern pt. 1,kazuhiro furuhashi,"mamoru miyano, saori hayami, yûki kaji",SinDato,,2017,16+,min,97,3.531049250535332
as5457,movie,gangs of madras (telugu),c.v. kumar,"priyanka ruth, v. prabhakar, daniel balaj",SinDato,,2021,13+,min,137,3.4804928131416837
as5458,movie,do you remember dolly bell?,emir kusturica,SinDato,SinDato,,1981,18+,min,105,3.5357894736842104
as5459,tv show,clarkson's farm,SinDato,"jeremy clarkson, lisa hogan, kaleb cooper, charlie ireland",SinDato,,2021,tv-14,season,1,3.4941634241245136
as5460,tv show,can you dream of more,SinDato,"aleksandra sizonenko, vlad nikityuk, irina verenich-ostrovskaya, sergey dzyalik",SinDato,,2020,16+,season,1,3.519348268839104
as5461,tv show,bubble guppies,SinDato,"bertrand,  jacob, feinstein,  tori, gambertoglio,  bailey, gentilella,  brianna, insana,  tino, jurgensmeyer,  jet, kaufman,  grace, phillips,  chris, vavasseur,  mia, walker,  markleik, walsh,  teddy",SinDato,2021-05-29,2015,tv-y,season,3,3.5492957746478875
as5462,movie,bland larceny,brandyn t. williams,"bailey humiston, cameron vaccaro, brandyn t. williams",SinDato,,2021,13+,min,9,3.60062893081761
as5463,tv show,behind the wheel,SinDato,"christian tuccinardi, jimmy pearce, anthony soos",SinDato,,2021,tv-pg,season,1,3.5462962962962963
as5464,movie,abhijan,satyajit ray,"waheeda rehman, soumitra chatterjee, ruma guha thakurta, rabi ghosh, shekhar chatterjee, gyanesh mukherjee, ajit bandyopadhyay",SinDato,,1962,13+,min,136,3.5434782608695654
as5465,tv show,waking up eighty,SinDato,"cicely capozzi, jessica culaciati, betty kennedy",SinDato,,2021,13+,season,1,3.526209677419355
as5466,movie,this world won't break,josh david jordan,"greg schroeder, matthew posey, roxanna redfoot",SinDato,,2020,16+,min,149,3.5463709677419355
as5467,tv show,mother's love,SinDato,"darya plakhtiy, taras tsymbalyuk, pyotr rykov, anastasia bunina",SinDato,,2021,18+,season,1,3.535860655737705
